Column1,Column2,Column3
-171,-62,62.449
-171,-61,99.212
-171,-60,129.781
-171,-59,137.756
-171,-58,143.132
-171,-57,160.157
-171,-56,153.745
-171,-55,61.809
-171,-54,59.333
-171,-53,65.252
-171,-52,81.944
-171,-51,101.682
-171,-50,103.544
-171,-49,84.144
-171,-48,67.465
-171,-47,70.588
-171,-46,81.902
-171,-45,66.997
-171,-44,114.677
-171,-43,153.758
-171,-42,147.294
-171,-41,106.027
-171,-40,73.384
-171,-39,72.202
-171,-38,83.296
-171,-37,86.231
-171,-36,107.836
-171,-35,106.971
-171,-34,105.705
-171,-33,111.812
-171,-32,126.101
-171,-31,147.523
-171,-30,148.976
-171,-29,145.756
-171,-28,143.856
-171,-27,160.99
-171,-26,171.439
-171,-25,159.104
-171,-24,131.874
-171,-23,116.54
-171,-22,120.781
-171,-21,103.947
-171,-20,134.049
-171,-19,124.351
-171,-18,119.05
-171,-17,103.196
-171,-16,112.84
-171,-15,130.086
-171,-14,95.776
-171,-13,61.025
-171,-12,101.218
-171,-11,143.978
-171,-10,186.289
-171,-9,141.872
-171,-8,118.97
-171,-7,116.861
-171,-6,118.405
-171,-5,111.155
-171,-4,109.539
-171,-3,110.295
-171,-2,106.26
-171,-1,107.27
-171,0,100.141
-171,1,117.882
-171,2,133.576
-171,3,136.207
-171,4,137.156
-171,5,129.975
-171,6,130.428
-171,7,132.146
-171,8,135.412
-171,9,154.942
-171,10,147.233
-171,11,140.02
-171,12,149.778
-171,13,126.556
-171,14,115.37
-171,15,111.641
-171,16,106.67
-171,17,118.497
-171,18,129.077
-171,19,138.712
-171,20,140.194
-171,21,140.625
-171,22,113.969
-171,23,97.616
-171,24,90.309
-171,25,79.65
-171,26,91.006
-171,27,96.709
-171,28,105.038
-171,29,110.537
-171,30,97.548
-171,31,78.463
-171,32,73.47
-171,33,77.824
-171,34,73.741
-171,35,80.133
-171,36,94.431
-171,37,104.327
-171,38,108.092
-171,39,103.781
-171,40,101.532
-171,41,123.021
-171,42,106.824
-171,43,93.989
-171,44,98.636
-171,45,105.78
-171,46,101.064
-171,47,82.084
-171,48,68.842
-171,49,72.75
-171,50,71.676
-171,51,74.85
-171,52,69.613
-171,53,60.43
-171,54,62.711
-171,55,85.176
-171,56,75.361
-171,57,55.251
-171,58,41.427
-171,59,49.062
-171,60,51.422
-171,61,58.862
-171,62,72.479
-171,63,67.18
-171,64,50
-171,65,50.923
-171,66,53.297
-171,67,52.67
-171,68,56.462
-171,69,50.934
-171,70,47.013
-171,71,50.94
-171,72,59.005
-171,73,135.765
-171,74,206.258
-171,75,182.827
-171,76,152.249
-171,77,139.851
-171,78,123.553
-171,79,123.223
-171,80,146.564
-171,81,95.903
-171,82,138.384
-171,83,124.313
-171,84,114.102
-171,85,124.021
-171,86,108.441
-171,87,129.915
-171,88,162.47
-171,89,102.631
-171,90,71.848
-170,-90,263.918
-170,-89,211.045
-170,-88,166.636
-170,-87,105.781
-170,-86,75.421
-170,-85,54.791
-170,-84,32.781
-170,-83,40.887
-170,-82,40.694
-170,-81,51.739
-170,-80,56.843
-170,-79,58.231
-170,-78,59.996
-170,-77,64.643
-170,-76,61.726
-170,-75,63.84
-170,-74,62.809
-170,-73,74.296
-170,-72,68.595
-170,-71,46.116
-170,-70,36.314
-170,-69,40.648
-170,-68,37.105
-170,-67,43.064
-170,-66,50
-170,-65,50
-170,-64,49.144
-170,-63,42.795
-170,-62,58.983
-170,-61,95.177
-170,-60,127.574
-170,-59,142.039
-170,-58,155.61
-170,-57,167.511
-170,-56,131.558
-170,-55,76.539
-170,-54,66.85
-170,-53,59.828
-170,-52,76.216
-170,-51,99.01
-170,-50,104.546
-170,-49,87.048
-170,-48,66.508
-170,-47,72.247
-170,-46,77.913
-170,-45,61.131
-170,-44,136.696
-170,-43,181.068
-170,-42,145.609
-170,-41,116.484
-170,-40,73.077
-170,-39,71.88
-170,-38,81.724
-170,-37,83.528
-170,-36,98.991
-170,-35,112.712
-170,-34,118.431
-170,-33,131.313
-170,-32,130.848
-170,-31,135.427
-170,-30,132.836
-170,-29,147.968
-170,-28,149.279
-170,-27,155.296
-170,-26,160.727
-170,-25,162.486
-170,-24,142.428
-170,-23,131.223
-170,-22,122.923
-170,-21,105.596
-170,-20,94.497
-170,-19,96.634
-170,-18,109.259
-170,-17,126.311
-170,-16,148.909
-170,-15,152.815
-170,-14,117.075
-170,-13,83.939
-170,-12,113.149
-170,-11,162.392
-170,-10,188.87
-170,-9,189.702
-170,-8,116.386
-170,-7,103.686
-170,-6,106.676
-170,-5,100.597
-170,-4,101.569
-170,-3,102.703
-170,-2,102.961
-170,-1,99.275
-170,0,96.681
-170,1,102.377
-170,2,116.08
-170,3,130.077
-170,4,131.54
-170,5,125.744
-170,6,138.96
-170,7,126.267
-170,8,137.641
-170,9,147.733
-170,10,160.61
-170,11,150.806
-170,12,147.353
-170,13,122.211
-170,14,118.825
-170,15,121.046
-170,16,115.42
-170,17,124.356
-170,18,133.866
-170,19,139.898
-170,20,141.39
-170,21,141.744
-170,22,116.397
-170,23,113.458
-170,24,85.873
-170,25,70.834
-170,26,74.939
-170,27,86.161
-170,28,98.111
-170,29,100.531
-170,30,82.631
-170,31,77.38
-170,32,78.519
-170,33,81.024
-170,34,79.317
-170,35,72.039
-170,36,97.152
-170,37,107.746
-170,38,103.927
-170,39,79.462
-170,40,82.088
-170,41,104.757
-170,42,97.559
-170,43,90.468
-170,44,94.016
-170,45,105.453
-170,46,97.222
-170,47,77.093
-170,48,68.066
-170,49,73.341
-170,50,71.956
-170,51,75.493
-170,52,55.644
-170,53,51.678
-170,54,64.367
-170,55,82.397
-170,56,68.973
-170,57,66.231
-170,58,50
-170,59,50
-170,60,50.381
-170,61,56.969
-170,62,72.001
-170,63,76.605
-170,64,50
-170,65,51.307
-170,66,53.068
-170,67,50
-170,68,53.176
-170,69,52.316
-170,70,46.073
-170,71,49.04
-170,72,54.199
-170,73,147.32
-170,74,205.139
-170,75,186.195
-170,76,160.405
-170,77,141.045
-170,78,127.004
-170,79,124.819
-170,80,138.804
-170,81,110.034
-170,82,134.049
-170,83,123.767
-170,84,115.09
-170,85,123.953
-170,86,110.24
-170,87,129.828
-170,88,162.282
-170,89,102.544
-170,90,71.848
-169,-90,263.738
-169,-89,211.143
-169,-88,166.804
-169,-87,105.824
-169,-86,75.4
-169,-85,54.814
-169,-84,32.065
-169,-83,39.904
-169,-82,39.379
-169,-81,51.791
-169,-80,57.501
-169,-79,59.128
-169,-78,56.742
-169,-77,65.003
-169,-76,64.166
-169,-75,65.424
-169,-74,62.889
-169,-73,70.505
-169,-72,69.602
-169,-71,52.693
-169,-70,40.692
-169,-69,39.702
-169,-68,35.957
-169,-67,39.814
-169,-66,49.846
-169,-65,50
-169,-64,50
-169,-63,41.663
-169,-62,54.151
-169,-61,80.693
-169,-60,124.652
-169,-59,149.423
-169,-58,166.074
-169,-57,178.442
-169,-56,149.626
-169,-55,88.11
-169,-54,71.824
-169,-53,63.066
-169,-52,76.677
-169,-51,95.207
-169,-50,102.802
-169,-49,89.808
-169,-48,69.083
-169,-47,74.484
-169,-46,75.431
-169,-45,53.978
-169,-44,130.97
-169,-43,169.146
-169,-42,180.924
-169,-41,113.365
-169,-40,65.286
-169,-39,71.271
-169,-38,83.372
-169,-37,80.544
-169,-36,89.86
-169,-35,104.514
-169,-34,119.077
-169,-33,138.693
-169,-32,149.2
-169,-31,126.515
-169,-30,112.209
-169,-29,128.333
-169,-28,131.477
-169,-27,157.706
-169,-26,160.523
-169,-25,158.027
-169,-24,146.816
-169,-23,132.321
-169,-22,122.565
-169,-21,106.531
-169,-20,100.137
-169,-19,102.878
-169,-18,105.685
-169,-17,128.378
-169,-16,138.905
-169,-15,122.001
-169,-14,111.077
-169,-13,128.283
-169,-12,135.646
-169,-11,157.957
-169,-10,159.94
-169,-9,148.365
-169,-8,118.078
-169,-7,100.942
-169,-6,97.357
-169,-5,99.194
-169,-4,98.363
-169,-3,100.064
-169,-2,103.362
-169,-1,99.269
-169,0,103.072
-169,1,96.885
-169,2,109.267
-169,3,125.91
-169,4,128.963
-169,5,120.2
-169,6,141.148
-169,7,137.446
-169,8,139.921
-169,9,138.891
-169,10,172.89
-169,11,173.927
-169,12,153.951
-169,13,137.124
-169,14,126.545
-169,15,136.125
-169,16,128.21
-169,17,138.106
-169,18,132.42
-169,19,127.9
-169,20,129.501
-169,21,114.9
-169,22,101.97
-169,23,97.403
-169,24,79.536
-169,25,66.644
-169,26,65.734
-169,27,77.198
-169,28,87.364
-169,29,88.217
-169,30,74.521
-169,31,79.941
-169,32,75.253
-169,33,71.631
-169,34,81.72
-169,35,77.995
-169,36,90.719
-169,37,105.568
-169,38,92.332
-169,39,64.904
-169,40,70.876
-169,41,86.943
-169,42,85.206
-169,43,79.91
-169,44,88.716
-169,45,100.773
-169,46,91.638
-169,47,71.019
-169,48,66.759
-169,49,75.225
-169,50,75.545
-169,51,74.864
-169,52,48.775
-169,53,57.382
-169,54,63.511
-169,55,67.882
-169,56,58.105
-169,57,70.128
-169,58,50
-169,59,50
-169,60,50
-169,61,53.853
-169,62,70.493
-169,63,64.577
-169,64,50
-169,65,50.529
-169,66,51.919
-169,67,50
-169,68,51.812
-169,69,53.275
-169,70,47.495
-169,71,48.398
-169,72,53.328
-169,73,158.875
-169,74,205.303
-169,75,192.493
-169,76,168.847
-169,77,142.942
-169,78,130.813
-169,79,124.212
-169,80,131.045
-169,81,89.525
-169,82,128.075
-169,83,123.222
-169,84,116.079
-169,85,123.884
-169,86,112.828
-169,87,129.74
-169,88,162.094
-169,89,102.458
-169,90,71.848
-168,-90,263.559
-168,-89,246.01
-168,-88,166.971
-168,-87,105.867
-168,-86,75.378
-168,-85,55.243
-168,-84,31.35
-168,-83,38.92
-168,-82,39.915
-168,-81,52.758
-168,-80,52.86
-168,-79,60.024
-168,-78,54.037
-168,-77,62.582
-168,-76,66.642
-168,-75,65.925
-168,-74,62.982
-168,-73,66.636
-168,-72,70.991
-168,-71,59.899
-168,-70,47.768
-168,-69,38.483
-168,-68,36.305
-168,-67,38.075
-168,-66,48.017
-168,-65,43.883
-168,-64,49.506
-168,-63,33.932
-168,-62,46.549
-168,-61,67.133
-168,-60,108.921
-168,-59,130.188
-168,-58,157.327
-168,-57,185.836
-168,-56,182.065
-168,-55,130.404
-168,-54,77.222
-168,-53,69.748
-168,-52,73.088
-168,-51,91.576
-168,-50,102.947
-168,-49,91.726
-168,-48,74.344
-168,-47,65.412
-168,-46,58.28
-168,-45,48.424
-168,-44,62.051
-168,-43,131.834
-168,-42,178.34
-168,-41,125.784
-168,-40,112.5
-168,-39,120.528
-168,-38,104.302
-168,-37,74.049
-168,-36,85.984
-168,-35,98.785
-168,-34,119.826
-168,-33,149.135
-168,-32,159.898
-168,-31,128.332
-168,-30,104.165
-168,-29,102.216
-168,-28,117.103
-168,-27,145.375
-168,-26,166.771
-168,-25,163.907
-168,-24,147.615
-168,-23,130.237
-168,-22,121.734
-168,-21,114.627
-168,-20,111.496
-168,-19,101.501
-168,-18,88.865
-168,-17,116.04
-168,-16,122.455
-168,-15,113.916
-168,-14,94.049
-168,-13,105.458
-168,-12,135.002
-168,-11,152.315
-168,-10,161.796
-168,-9,139.159
-168,-8,116.07
-168,-7,101.406
-168,-6,106.699
-168,-5,103.99
-168,-4,103.839
-168,-3,101.985
-168,-2,106.581
-168,-1,106.699
-168,0,110.04
-168,1,100.874
-168,2,107.557
-168,3,120.917
-168,4,129.624
-168,5,128.837
-168,6,135.361
-168,7,135.285
-168,8,134.517
-168,9,133.466
-168,10,175.916
-168,11,191.869
-168,12,207.416
-168,13,175.699
-168,14,142.29
-168,15,153.632
-168,16,145.668
-168,17,149.862
-168,18,129.51
-168,19,118.028
-168,20,115.192
-168,21,108.663
-168,22,104.134
-168,23,86.819
-168,24,67.784
-168,25,64.118
-168,26,62.218
-168,27,71.31
-168,28,78.929
-168,29,79.528
-168,30,73.141
-168,31,77.686
-168,32,80.511
-168,33,74.964
-168,34,79.948
-168,35,85.169
-168,36,103.398
-168,37,99.635
-168,38,92.665
-168,39,67.763
-168,40,69.366
-168,41,75.511
-168,42,79.295
-168,43,73.733
-168,44,76.995
-168,45,91.076
-168,46,78.41
-168,47,63.183
-168,48,70.768
-168,49,80.029
-168,50,73.644
-168,51,57.078
-168,52,37.981
-168,53,73.04
-168,54,74.543
-168,55,50.711
-168,56,48.812
-168,57,58.317
-168,58,50.412
-168,59,51.258
-168,60,50
-168,61,50
-168,62,60.678
-168,63,53.54
-168,64,50
-168,65,50
-168,66,50
-168,67,50
-168,68,50.448
-168,69,58.162
-168,70,50.756
-168,71,47.859
-168,72,57.108
-168,73,172.501
-168,74,207.512
-168,75,198.791
-168,76,176.666
-168,77,147.683
-168,78,134.622
-168,79,122.434
-168,80,123.285
-168,81,88.933
-168,82,122.102
-168,83,122.676
-168,84,117.067
-168,85,120.096
-168,86,109.345
-168,87,129.653
-168,88,161.906
-168,89,102.371
-168,90,71.848
-167,-90,263.379
-167,-89,246.006
-167,-88,167.138
-167,-87,105.911
-167,-86,75.356
-167,-85,55.669
-167,-84,30.634
-167,-83,38.029
-167,-82,40.452
-167,-81,48.42
-167,-80,48.219
-167,-79,59.647
-167,-78,53.308
-167,-77,60.332
-167,-76,59.121
-167,-75,66.244
-167,-74,62.747
-167,-73,62.709
-167,-72,71.707
-167,-71,69.362
-167,-70,56.757
-167,-69,40.861
-167,-68,37.988
-167,-67,36.061
-167,-66,51.174
-167,-65,36.139
-167,-64,44.74
-167,-63,28.149
-167,-62,41.417
-167,-61,51.654
-167,-60,80.936
-167,-59,104.493
-167,-58,147.525
-167,-57,179.239
-167,-56,191.091
-167,-55,195.759
-167,-54,81.107
-167,-53,79.452
-167,-52,76.51
-167,-51,95.24
-167,-50,103.221
-167,-49,95.011
-167,-48,82.676
-167,-47,62.819
-167,-46,57.915
-167,-45,50.553
-167,-44,42.783
-167,-43,45.228
-167,-42,67.991
-167,-41,138.813
-167,-40,143.328
-167,-39,113.2
-167,-38,81.481
-167,-37,74.318
-167,-36,86.789
-167,-35,100.635
-167,-34,118.705
-167,-33,133.414
-167,-32,153.238
-167,-31,122.378
-167,-30,93.332
-167,-29,90.664
-167,-28,96.231
-167,-27,131.164
-167,-26,168.472
-167,-25,168.764
-167,-24,151.562
-167,-23,126.134
-167,-22,117.53
-167,-21,108.979
-167,-20,102.536
-167,-19,95.694
-167,-18,85.404
-167,-17,94.847
-167,-16,105.634
-167,-15,112.912
-167,-14,98.755
-167,-13,94.727
-167,-12,101.3
-167,-11,129.822
-167,-10,162.882
-167,-9,137.239
-167,-8,103.603
-167,-7,97.042
-167,-6,106.721
-167,-5,108.1
-167,-4,112.881
-167,-3,116.52
-167,-2,121.244
-167,-1,114.233
-167,0,119.663
-167,1,106.377
-167,2,111.338
-167,3,129.796
-167,4,132.201
-167,5,130.722
-167,6,129.303
-167,7,124.909
-167,8,128.613
-167,9,128.587
-167,10,168.195
-167,11,194.78
-167,12,203.041
-167,13,191.811
-167,14,171.216
-167,15,170.054
-167,16,169.239
-167,17,164.462
-167,18,136.559
-167,19,114.853
-167,20,101.415
-167,21,98.94
-167,22,94.837
-167,23,79.016
-167,24,71.541
-167,25,64.748
-167,26,60.922
-167,27,66.63
-167,28,70.836
-167,29,75.573
-167,30,79.058
-167,31,72.849
-167,32,82.341
-167,33,73.782
-167,34,68.858
-167,35,97.584
-167,36,117.812
-167,37,120.649
-167,38,117.465
-167,39,78.849
-167,40,75.456
-167,41,73.716
-167,42,81.607
-167,43,73.862
-167,44,70.168
-167,45,74.07
-167,46,68.664
-167,47,57.835
-167,48,67.261
-167,49,80.676
-167,50,69.049
-167,51,48.554
-167,52,53.393
-167,53,89.738
-167,54,90.192
-167,55,49.318
-167,56,40.777
-167,57,53.533
-167,58,53.014
-167,59,53.163
-167,60,50
-167,61,50
-167,62,50.864
-167,63,50
-167,64,50
-167,65,50
-167,66,50
-167,67,50
-167,68,50
-167,69,65.455
-167,70,54.017
-167,71,48.405
-167,72,59.734
-167,73,166.957
-167,74,209.923
-167,75,203.67
-167,76,179.468
-167,77,152.207
-167,78,136.53
-167,79,120.655
-167,80,111.557
-167,81,85.417
-167,82,116.128
-167,83,123.45
-167,84,118.055
-167,85,123.476
-167,86,109.691
-167,87,129.566
-167,88,161.718
-167,89,102.284
-167,90,71.848
-166,-90,263.199
-166,-89,246.002
-166,-88,167.305
-166,-87,105.954
-166,-86,75.036
-166,-85,56.096
-166,-84,29.918
-166,-83,35.819
-166,-82,40.99
-166,-81,44.083
-166,-80,43.526
-166,-79,57.582
-166,-78,52.58
-166,-77,59.462
-166,-76,54.667
-166,-75,66.429
-166,-74,62.551
-166,-73,64.091
-166,-72,71.679
-166,-71,72.99
-166,-70,67.62
-166,-69,49.003
-166,-68,44.42
-166,-67,34.474
-166,-66,48.304
-166,-65,29.898
-166,-64,40.27
-166,-63,25
-166,-62,36.513
-166,-61,48.337
-166,-60,63.357
-166,-59,96.785
-166,-58,131.287
-166,-57,158.697
-166,-56,203.85
-166,-55,243.312
-166,-54,146.756
-166,-53,93.874
-166,-52,81.341
-166,-51,99.365
-166,-50,105.924
-166,-49,102.055
-166,-48,97.036
-166,-47,87.398
-166,-46,71.594
-166,-45,55.079
-166,-44,47.619
-166,-43,45.216
-166,-42,49.842
-166,-41,99.021
-166,-40,128.784
-166,-39,98.978
-166,-38,64.451
-166,-37,73.364
-166,-36,84.207
-166,-35,95.806
-166,-34,110.321
-166,-33,119.854
-166,-32,129.695
-166,-31,107.413
-166,-30,83.251
-166,-29,75.384
-166,-28,84.676
-166,-27,115.057
-166,-26,156.758
-166,-25,170.029
-166,-24,143.273
-166,-23,127.025
-166,-22,118.975
-166,-21,91.908
-166,-20,83.16
-166,-19,95.782
-166,-18,91.915
-166,-17,92.829
-166,-16,94.862
-166,-15,98.208
-166,-14,108.457
-166,-13,97.092
-166,-12,96.21
-166,-11,111.946
-166,-10,124.422
-166,-9,127.145
-166,-8,111.968
-166,-7,100.503
-166,-6,104.607
-166,-5,107.307
-166,-4,114.267
-166,-3,120.16
-166,-2,126.237
-166,-1,128.5
-166,0,126.811
-166,1,126.404
-166,2,122.788
-166,3,136.753
-166,4,137.435
-166,5,133.474
-166,6,130.89
-166,7,122.251
-166,8,113.307
-166,9,110.304
-166,10,142.895
-166,11,192.112
-166,12,201.099
-166,13,189.469
-166,14,178.344
-166,15,187.149
-166,16,190.809
-166,17,180.06
-166,18,149.539
-166,19,115.082
-166,20,94.484
-166,21,94.144
-166,22,93.206
-166,23,86.542
-166,24,76.825
-166,25,70.245
-166,26,65.921
-166,27,70.676
-166,28,78.039
-166,29,85.444
-166,30,90.325
-166,31,77.911
-166,32,89.578
-166,33,87.835
-166,34,86.372
-166,35,111.615
-166,36,129.476
-166,37,130.054
-166,38,114.122
-166,39,96.034
-166,40,87.892
-166,41,87.1
-166,42,91.843
-166,43,79.333
-166,44,62.719
-166,45,61.688
-166,46,62.081
-166,47,64.417
-166,48,62.06
-166,49,69.315
-166,50,69.31
-166,51,54.518
-166,52,75.967
-166,53,96.128
-166,54,94.197
-166,55,58.043
-166,56,34.882
-166,57,48.972
-166,58,57.425
-166,59,54.207
-166,60,50
-166,61,52.373
-166,62,53.203
-166,63,50
-166,64,52.819
-166,65,50
-166,66,50
-166,67,50
-166,68,52.991
-166,69,72.748
-166,70,87.52
-166,71,61.323
-166,72,65.701
-166,73,134.436
-166,74,212.334
-166,75,206.867
-166,76,180.597
-166,77,156.731
-166,78,135.769
-166,79,118.877
-166,80,110.222
-166,81,84.306
-166,82,110.154
-166,83,124.172
-166,84,119.044
-166,85,125.256
-166,86,110.037
-166,87,129.479
-166,88,161.53
-166,89,102.197
-166,90,71.848
-165,-90,263.019
-165,-89,245.998
-165,-88,167.473
-165,-87,105.997
-165,-86,72.838
-165,-85,56.523
-165,-84,29.203
-165,-83,33.609
-165,-82,41.533
-165,-81,41.011
-165,-80,38.785
-165,-79,55.517
-165,-78,48.911
-165,-77,57.871
-165,-76,50.942
-165,-75,66.702
-165,-74,63.02
-165,-73,66.589
-165,-72,71.238
-165,-71,74.709
-165,-70,71.666
-165,-69,60.913
-165,-68,48.925
-165,-67,34.292
-165,-66,46.414
-165,-65,26.812
-165,-64,29.806
-165,-63,25
-165,-62,39.367
-165,-61,43.673
-165,-60,56.941
-165,-59,94.877
-165,-58,116.908
-165,-57,131.463
-165,-56,197.947
-165,-55,243.395
-165,-54,200.908
-165,-53,107.813
-165,-52,97.488
-165,-51,104.957
-165,-50,112.726
-165,-49,108.458
-165,-48,105.395
-165,-47,95.858
-165,-46,80.121
-165,-45,59.794
-165,-44,50.576
-165,-43,50.49
-165,-42,45.667
-165,-41,56.896
-165,-40,67.17
-165,-39,62.287
-165,-38,60.938
-165,-37,67.778
-165,-36,75.926
-165,-35,86.365
-165,-34,98.273
-165,-33,103.039
-165,-32,113.962
-165,-31,92.549
-165,-30,73.443
-165,-29,69.546
-165,-28,82.06
-165,-27,96.669
-165,-26,121.121
-165,-25,149.214
-165,-24,127.311
-165,-23,138.12
-165,-22,118.745
-165,-21,94.703
-165,-20,76.948
-165,-19,93.742
-165,-18,91.477
-165,-17,91.683
-165,-16,96.6
-165,-15,102.376
-165,-14,105.284
-165,-13,101.562
-165,-12,107.674
-165,-11,105.59
-165,-10,103.923
-165,-9,114.694
-165,-8,124.904
-165,-7,107.125
-165,-6,104.613
-165,-5,107.681
-165,-4,109.953
-165,-3,114.843
-165,-2,123.031
-165,-1,122.973
-165,0,126.013
-165,1,125.137
-165,2,135.316
-165,3,145.466
-165,4,146.812
-165,5,138.274
-165,6,132.952
-165,7,120.517
-165,8,110.203
-165,9,116.022
-165,10,153.902
-165,11,144.544
-165,12,152.264
-165,13,181.475
-165,14,183.599
-165,15,203.536
-165,16,200.247
-165,17,182.21
-165,18,153.913
-165,19,110.57
-165,20,95.924
-165,21,86.594
-165,22,88.4
-165,23,91.428
-165,24,79.752
-165,25,76.956
-165,26,75.986
-165,27,89.539
-165,28,97.866
-165,29,101.42
-165,30,104.989
-165,31,93.983
-165,32,111.133
-165,33,102.76
-165,34,97.812
-165,35,120.742
-165,36,135.091
-165,37,140.945
-165,38,130.029
-165,39,117.5
-165,40,103.28
-165,41,94.898
-165,42,96.936
-165,43,82.003
-165,44,62.896
-165,45,71.891
-165,46,76.653
-165,47,75.697
-165,48,71.299
-165,49,60.165
-165,50,63.661
-165,51,70.035
-165,52,111.246
-165,53,116.345
-165,54,122.838
-165,55,59.515
-165,56,39.076
-165,57,46.484
-165,58,65.122
-165,59,61.496
-165,60,56.544
-165,61,64.228
-165,62,62.243
-165,63,55.036
-165,64,63.572
-165,65,53.992
-165,66,50
-165,67,50
-165,68,55.908
-165,69,109.103
-165,70,128.425
-165,71,89.759
-165,72,106.426
-165,73,101.915
-165,74,215.113
-165,75,206.154
-165,76,181.727
-165,77,159.531
